HINT_WALL 1
nfp = 3
stellarator_symmetric = true
toroidal_planes = 65
poloidal_points = 204
DATA
# phi [rad]  R [m]  Z [m]; implicit poloidal closing segment
1.79987079111915221e-01 1.69059934914617971e+00 -8.78462173166106752e-01
1.79987079111915221e-01 1.71455646322786670e+00 -8.66839767002230865e-01
1.79987079111915221e-01 1.73815779852380636e+00 -8.54465068172071796e-01
1.79987079111915221e-01 1.76139043088326019e+00 -8.41371411112937229e-01
1.79987079111915221e-01 1.78424604208399185e+00 -8.27628164461357341e-01
1.79987079111915221e-01 1.80671909761876615e+00 -8.13303161334618330e-01
1.79987079111915221e-01 1.82880497476388659e+00 -7.98429966078930908e-01
1.79987079111915221e-01 1.85049926265432241e+00 -7.83004830332993063e-01
1.79987079111915221e-01 1.87179823711556148e+00 -7.67013454459082089e-01
1.79987079111915221e-01 1.89269932349243364e+00 -7.50463841770847018e-01
1.79987079111915221e-01 1.91320037975457691e+00 -7.33397727857809656e-01
1.79987079111915221e-01 1.93329789149669518e+00 -7.15871721803318373e-01
1.79987079111915221e-01 1.95298548212659506e+00 -6.97924628783675338e-01
1.79987079111915221e-01 1.97225419107789413e+00 -6.79558605818689543e-01
1.79987079111915221e-01 1.99109457789743516e+00 -6.60749953223239483e-01
1.79987079111915221e-01 2.00949906620321661e+00 -6.41480559393731609e-01
1.79987079111915221e-01 2.02746258289494952e+00 -6.21763876011750871e-01
1.79987079111915221e-01 2.04498092913403440e+00 -6.01643919726601029e-01
1.79987079111915221e-01 2.06204831382525633e+00 -5.81168282747073772e-01
1.79987079111915221e-01 2.07865630883478980e+00 -5.60357840905831739e-01
1.79987079111915221e-01 2.09479530782176937e+00 -5.39198728465423938e-01
1.79987079111915221e-01 2.11045732316490442e+00 -5.17663663145219388e-01
1.79987079111915221e-01 2.12563762050555294e+00 -4.95745037811712419e-01
1.79987079111915221e-01 2.14033355865645936e+00 -4.73471881440815090e-01
1.79987079111915221e-01 2.15454143448439250e+00 -4.50895759220301062e-01
1.79987079111915221e-01 2.16825398358928645e+00 -4.28056609832387081e-01
1.79987079111915221e-01 2.18146064930932893e+00 -4.04956971865284954e-01
1.79987079111915221e-01 2.19415004050087514e+00 -3.81567019997120449e-01
1.79987079111915221e-01 2.20631144803009116e+00 -3.57857447563066478e-01
1.79987079111915221e-01 2.21793236807553118e+00 -3.33833047266284488e-01
1.79987079111915221e-01 2.22899209249091967e+00 -3.09537403558781288e-01
1.79987079111915221e-01 2.23945521266523961e+00 -2.85021856589296685e-01
1.79987079111915221e-01 2.24926993522556495e+00 -2.60302391106872089e-01
1.79987079111915221e-01 2.25837287924969488e+00 -2.35341260577033723e-01
1.79987079111915221e-01 2.26669654103256191e+00 -2.10073450818978352e-01
1.79987079111915221e-01 2.27417232787078705e+00 -1.84462645279263732e-01
1.79987079111915221e-01 2.28072443865481533e+00 -1.58544520949104734e-01
1.79987079111915221e-01 2.28625724606460023e+00 -1.32419618956351681e-01
1.79987079111915221e-01 2.29064623121143951e+00 -1.06193228682998381e-01
1.79987079111915221e-01 2.29374391927494292e+00 -7.99009361269347185e-02
1.79987079111915221e-01 2.29540519178538993e+00 -5.34744238012311995e-02
1.79987079111915221e-01 2.29552431116745659e+00 -2.67786647454049849e-02
1.96349540849362070e-01 2.27519911075909720e+00 3.15345487802621888e-04
1.96349540849362070e-01 2.27220833154748725e+00 2.74686738291044542e-02
1.96349540849362070e-01 2.26773634588295891e+00 5.48602498869083938e-02
1.96349540849362070e-01 2.26191261802301113e+00 8.22266918162645466e-02
1.96349540849362070e-01 2.25486362393806417e+00 1.09308383780689036e-01
1.96349540849362070e-01 2.24668023659256511e+00 1.35943887089896021e-01
1.96349540849362070e-01 2.23741044120304977e+00 1.62098299972726845e-01
1.96349540849362070e-01 2.22707521190831814e+00 1.87817770736271927e-01
1.96349540849362070e-01 2.21569365524650141e+00 2.13150026093577388e-01
1.96349540849362070e-01 2.20330175313448517e+00 2.38087535914457665e-01
1.96349540849362070e-01 2.18995666892973073e+00 2.62566899593575098e-01
1.96349540849362070e-01 2.17572916193006005e+00 2.86514831281442950e-01
1.96349540849362070e-01 2.16069290504212175e+00 3.09899964114717763e-01
1.96349540849362070e-01 2.14491832833946683e+00 3.32751333631616519e-01
1.96349540849362070e-01 2.12847257130800083e+00 3.55134013171209351e-01
1.96349540849362070e-01 2.11142167851697060e+00 3.77105239856156904e-01
1.96349540849362070e-01 2.09383025816969903e+00 3.98685829918138779e-01
1.96349540849362070e-01 2.07575720807480346e+00 4.19865504549024104e-01
1.96349540849362070e-01 2.05725025665321226e+00 4.40632197739173170e-01
1.96349540849362070e-01 2.03834338610065835e+00 4.60997777818557997e-01
1.96349540849362070e-01 2.01905893086254018e+00 4.80998603631801136e-01
1.96349540849362070e-01 1.99941256664024536e+00 5.00672085524381361e-01
1.96349540849362070e-01 1.97941762348689587e+00 5.20030362727655682e-01
1.96349540849362070e-01 1.95908642779005149e+00 5.39053464418514872e-01
1.96349540849362070e-01 1.93842926759164125e+00 5.57707108416142461e-01
1.96349540849362070e-01 1.91745344446826449e+00 5.75969749387046925e-01
1.96349540849362070e-01 1.89616424590494259e+00 5.93846615497281238e-01
1.96349540849362070e-01 1.87456740055886706e+00 6.11360243769728529e-01
1.96349540849362070e-01 1.85267091383696014e+00 6.28526912651180547e-01
1.96349540849362070e-01 1.83048466406841448e+00 6.45339625236605707e-01
1.96349540849362070e-01 1.80801824549824786e+00 6.61771934311393917e-01
1.96349540849362070e-01 1.78527923617693163e+00 6.77798824896200358e-01
1.96349540849362070e-01 1.76227370843054576e+00 6.93416525608257506e-01
1.96349540849362070e-01 1.73900867105931267e+00 7.08644426542613393e-01
1.96349540849362070e-01 1.71549420006266895e+00 7.23507803868268295e-01
1.96349540849362070e-01 1.69174312737626797e+00 7.38016451811665974e-01
1.96349540849362070e-01 1.66776831358851108e+00 7.52157688071316888e-01
1.96349540849362070e-01 1.64357979592279912e+00 7.65909710049311188e-01
1.96349540849362070e-01 1.61918431393561990e+00 7.79263520358022266e-01
1.96349540849362070e-01 1.59458749589908955e+00 7.92233688017757620e-01
1.96349540849362070e-01 1.56979624233892712e+00 8.04846972270503724e-01
1.96349540849362070e-01 1.54481817528565646e+00 8.17116185124001082e-01
1.96349540849362070e-01 1.51965737967058567e+00 8.29019308640745578e-01
1.96349540849362070e-01 1.49430927671963620e+00 8.40500087778329186e-01
1.96349540849362070e-01 1.46875916170489074e+00 8.51488987154420340e-01
1.96349540849362070e-01 1.44298684356823803e+00 8.61926812915165486e-01
1.96349540849362070e-01 1.41697521521312497e+00 8.71771324403583403e-01
1.96349540849362070e-01 1.39071711838206657e+00 8.80981599444270791e-01
1.96349540849362070e-01 1.36421567059553617e+00 8.89493772815840966e-01
1.96349540849362070e-01 1.33747814352371241e+00 8.97209058214382238e-01
1.96349540849362070e-01 1.31050890348921212e+00 9.04004158189400830e-01
1.96349540849362070e-01 1.28330848101431449e+00 9.09754058779475239e-01
1.96349540849362070e-01 1.25588197060382800e+00 9.14345055089644920e-01
1.96349540849362070e-01 1.22825337884820884e+00 9.17663063330470541e-01
1.96349540849362070e-01 1.20047821861839488e+00 9.19564291959606761e-01
1.96349540849362070e-01 1.17264789905537015e+00 9.19854424844146923e-01
1.96349540849362070e-01 1.14488522095636336e+00 9.18301650792459845e-01
1.96349540849362070e-01 1.11733596423007731e+00 9.14686207980266786e-01
1.96349540849362070e-01 1.09016283032070871e+00 9.08860488113530707e-01
1.96349540849362070e-01 1.06354443852700653e+00 9.00781403045535223e-01
1.96349540849362070e-01 1.03767739563254513e+00 8.90491967739115209e-01
1.96349540849362070e-01 1.01277812486164120e+00 8.78062711015756170e-01
1.96349540849362070e-01 9.89084090933186832e-01 8.63531895658614213e-01
1.96349540849362070e-01 9.66857483166446707e-01 8.46885803830451755e-01
1.96349540849362070e-01 9.46393076399560162e-01 8.28094232266385899e-01
1.96349540849362070e-01 9.28024582318568436e-01 8.07179952141878654e-01
1.96349540849362070e-01 9.12115662634325752e-01 7.84279381103075268e-01
1.96349540849362070e-01 8.99021749845721363e-01 7.59658938366841285e-01
1.96349540849362070e-01 8.89021931594902504e-01 7.33680583862702629e-01
1.96349540849362070e-01 8.82241625356846249e-01 7.06739447615996386e-01
1.96349540849362070e-01 8.78602962049884972e-01 6.79206882310404492e-01
1.96349540849362070e-01 8.77836776016319154e-01 6.51400232362436382e-01
1.96349540849362070e-01 8.79564417032407619e-01 6.23579125710891136e-01
1.96349540849362070e-01 8.83421165639974415e-01 5.95954624950228551e-01
1.96349540849362070e-01 8.89167332491495710e-01 5.68699742574826028e-01
1.96349540849362070e-01 8.96735595641640626e-01 5.41960587875300992e-01
1.96349540849362070e-01 9.06194761296261309e-01 5.15873083669694199e-01
1.96349540849362070e-01 9.17653359072869490e-01 4.90583781991165258e-01
1.96349540849362070e-01 9.31155743391005930e-01 4.66261316568186535e-01
1.96349540849362070e-01 9.46621646598624022e-01 4.43081562619495495e-01
1.96349540849362070e-01 9.63850120582773973e-01 4.21182788826114873e-01
1.96349540849362070e-01 9.82570853479884043e-01 4.00609967209276774e-01
1.96349540849362070e-01 1.00250391720830456e+00 3.81281713619579521e-01
1.96349540849362070e-01 1.02339458097725289e+00 3.63004480167091081e-01
1.96349540849362070e-01 1.04501510667680986e+00 3.45529392931618828e-01
1.96349540849362070e-01 1.06715028891388597e+00 3.28617985342743113e-01
1.96349540849362070e-01 1.08959069616852156e+00 3.12077243698918871e-01
1.96349540849362070e-01 1.11214487787254801e+00 2.95748712934225610e-01
1.96349540849362070e-01 1.13466212757279550e+00 2.79473749061975474e-01
1.96349540849362070e-01 1.15704746773118039e+00 2.63077647512503066e-01
1.96349540849362070e-01 1.17925735414006350e+00 2.46400193839788173e-01
1.96349540849362070e-01 1.20128039615751270e+00 2.29357604189027176e-01
1.96349540849362070e-01 1.22311686112659368e+00 2.11983228681230540e-01
1.96349540849362070e-01 1.24476469867985662e+00 1.94394730034951752e-01
1.96349540849362070e-01 1.26620386177653588e+00 1.76680784547449926e-01
1.96349540849362070e-01 1.28736127714894200e+00 1.58762943006224871e-01
1.96349540849362070e-01 1.30804933034233484e+00 1.40322821196894321e-01
1.96349540849362070e-01 1.32789849064494270e+00 1.20860798495733751e-01
1.96349540849362070e-01 1.34632992973195975e+00 9.98785211715811222e-02
1.96349540849362070e-01 1.36261315812521122e+00 7.70988087237295117e-02
1.96349540849362070e-01 1.37601818698034073e+00 5.26052766343605011e-02
1.96349540849362070e-01 1.38601757651891133e+00 2.68235052092273274e-02
1.96349540849362070e-01 1.39245397035058383e+00 3.53286944403918260e-04
1.96349540849362070e-01 1.39559197320201145e+00 -2.62569445241451552e-02
1.96349540849362070e-01 1.39602325028197027e+00 -5.26768976466716193e-02
1.96349540849362070e-01 1.39446451394862803e+00 -7.88291745161132235e-02
1.96349540849362070e-01 1.39153911983186718e+00 -1.04799722947301957e-01
1.96349540849362070e-01 1.38763495411412263e+00 -1.30697840218670924e-01
1.96349540849362070e-01 1.38288468131583819e+00 -1.56552756230311951e-01
1.96349540849362070e-01 1.37724878682606833e+00 -1.82293690895640820e-01
1.96349540849362070e-01 1.37063604802789940e+00 -2.07800240231857253e-01
1.96349540849362070e-01 1.36299339328277158e+00 -2.32971010947990997e-01
1.96349540849362070e-01 1.35433207943516831e+00 -2.57761038864452396e-01
1.96349540849362070e-01 1.34470209851303313e+00 -2.82172112083130200e-01
1.96349540849362070e-01 1.33415246204819615e+00 -3.06215506632228962e-01
1.96349540849362070e-01 1.32270998674335583e+00 -3.29879602448612530e-01
1.96349540849362070e-01 1.31038457394820118e+00 -3.53122251195688186e-01
1.96349540849362070e-01 1.29718710934692272e+00 -3.75885588748052224e-01
1.96349540849362070e-01 1.28314262469278262e+00 -3.98118340302286822e-01
1.96349540849362070e-01 1.26829444388055612e+00 -4.19794230102236543e-01
1.96349540849362070e-01 1.25270933668469375e+00 -4.40926197447541968e-01
1.96349540849362070e-01 1.23649457609439528e+00 -4.61581131762377639e-01
1.96349540849362070e-01 1.21982390023031462e+00 -4.81893644112044106e-01
1.96349540849362070e-01 1.20295363016361900e+00 -5.02067703209032823e-01
1.96349540849362070e-01 1.18620856958076693e+00 -5.22354288617326357e-01
1.96349540849362070e-01 1.16993479912019671e+00 -5.43006128283047396e-01
1.96349540849362070e-01 1.15444168217982157e+00 -5.64228124500232964e-01
1.96349540849362070e-01 1.13996851906767849e+00 -5.86148712504671932e-01
1.96349540849362070e-01 1.12669958580445839e+00 -6.08824933847824101e-01
1.96349540849362070e-01 1.11482007207675426e+00 -6.32270123838295839e-01
1.96349540849362070e-01 1.10457562215798966e+00 -6.56476496397847220e-01
1.96349540849362070e-01 1.09629173186493500e+00 -6.81410106821159323e-01
1.96349540849362070e-01 1.09033283541452941e+00 -7.06980062040412638e-01
1.96349540849362070e-01 1.08702008885962131e+00 -7.33008207753762742e-01
1.96349540849362070e-01 1.08655537931749535e+00 -7.59228869054344391e-01
1.96349540849362070e-01 1.08899702337369542e+00 -7.85325516615460906e-01
1.96349540849362070e-01 1.09430041298640246e+00 -8.10979251301512272e-01
1.96349540849362070e-01 1.10239539286626398e+00 -8.35889443435158364e-01
1.96349540849362070e-01 1.11324863912208771e+00 -8.59745027387721739e-01
1.96349540849362070e-01 1.12686903984148379e+00 -8.82165735208671364e-01
1.96349540849362070e-01 1.14325046373039774e+00 -9.02665802554674324e-01
1.96349540849362070e-01 1.16228581084866001e+00 -9.20690199182657931e-01
1.96349540849362070e-01 1.18370429036635261e+00 -9.35731450718999214e-01
1.96349540849362070e-01 1.20707056058022322e+00 -9.47479592677669347e-01
1.96349540849362070e-01 1.23184967253667321e+00 -9.55927333055748063e-01
1.96349540849362070e-01 1.25750762924054627e+00 -9.61370600958894039e-01
1.96349540849362070e-01 1.28360302363096723e+00 -9.64301814260061785e-01
1.96349540849362070e-01 1.30983581744725264e+00 -9.65252526667688682e-01
1.96349540849362070e-01 1.33604490565674405e+00 -9.64664989143731111e-01
1.96349540849362070e-01 1.36217003275905890e+00 -9.62845287668539274e-01
1.96349540849362070e-01 1.38820370576403085e+00 -9.59994899406368174e-01
1.96349540849362070e-01 1.41415353139161781e+00 -9.56271903015023961e-01
1.96349540849362070e-01 1.44002245732418355e+00 -9.51826890724691177e-01
1.96349540849362070e-01 1.46580334753905794e+00 -9.46791157199235234e-01
1.96349540849362070e-01 1.49148036922490368e+00 -9.41238004949892293e-01
1.96349540849362070e-01 1.51703175565159998e+00 -9.35159033174059240e-01
1.96349540849362070e-01 1.54243221149593612e+00 -9.28482632195687829e-01
1.96349540849362070e-01 1.56765507525133163e+00 -9.21126167072470525e-01
1.96349540849362070e-01 1.59267404219078901e+00 -9.13046044031109671e-01
1.96349540849362070e-01 1.61746364073698201e+00 -9.04251979435416908e-01
1.96349540849362070e-01 1.64199824054133448e+00 -8.94780144888701168e-01
1.96349540849362070e-01 1.66625077293231327e+00 -8.84650974029000059e-01
1.96349540849362070e-01 1.69019297334564111e+00 -8.73846883047670997e-01
1.96349540849362070e-01 1.71379786334523621e+00 -8.62326728057409064e-01
1.96349540849362070e-01 1.73704317267086217e+00 -8.50063399447851475e-01
1.96349540849362070e-01 1.75991330229599208e+00 -8.37073058293265504e-01
1.96349540849362070e-01 1.78239837163207482e+00 -8.23412604001120263e-01
1.96349540849362070e-01 1.80449115764914136e+00 -8.09148298209292460e-01
1.96349540849362070e-01 1.82618435129468759e+00 -7.94321213738442333e-01
1.96349540849362070e-01 1.84747008305573024e+00 -7.78936339506113073e-01
1.96349540849362070e-01 1.86834151853670072e+00 -7.62981808908972492e-01
1.96349540849362070e-01 1.88879442879490456e+00 -7.46460167973803879e-01
1.96349540849362070e-01 1.90882672202717552e+00 -7.29404881615541401e-01
1.96349540849362070e-01 1.92843592604485248e+00 -7.11868830348300730e-01
1.96349540849362070e-01 1.94761670963006206e+00 -6.93895456812161471e-01
1.96349540849362070e-01 1.96636075169092073e+00 -6.75497466337399821e-01
1.96349540849362070e-01 1.98465929310747713e+00 -6.56661052593099259e-01
1.96349540849362070e-01 2.00250624048154480e+00 -6.37371762344995596e-01
1.96349540849362070e-01 2.01989899740905399e+00 -6.17639859926939594e-01
1.96349540849362070e-01 2.03683606055416666e+00 -5.97503672686306553e-01
1.96349540849362070e-01 2.05331332872896732e+00 -5.77008240485069157e-01
1.96349540849362070e-01 2.06932245449345098e+00 -5.56177709401865283e-01
1.96349540849362070e-01 2.08485303029589142e+00 -5.35005417446242304e-01
1.96349540849362070e-01 2.09989708893645011e+00 -5.13470694830375218e-01
1.96349540849362070e-01 2.11445215170880374e+00 -4.91568458269727337e-01
1.96349540849362070e-01 2.12851999452256102e+00 -4.69326150878411286e-01
1.96349540849362070e-01 2.14210185543247045e+00 -4.46792640269854380e-01
1.96349540849362070e-01 2.15519399869161443e+00 -4.24007417128191733e-01
1.96349540849362070e-01 2.16778744017080038e+00 -4.00975984279108522e-01
1.96349540849362070e-01 2.17987196349004231e+00 -3.77673314622470335e-01
1.96349540849362070e-01 2.19144025000200671e+00 -3.54074008457724299e-01
1.96349540849362070e-01 2.20248688296370343e+00 -3.30184186556106929e-01
1.96349540849362070e-01 2.21300064475037761e+00 -3.06046542766087892e-01
1.96349540849362070e-01 2.22295436927611467e+00 -2.81710998244344812e-01
1.96349540849362070e-01 2.23229977679390545e+00 -2.57193077379813839e-01
1.96349540849362070e-01 2.24097192847829030e+00 -2.32455851913440231e-01
1.96349540849362070e-01 2.24890056130355109e+00 -2.07435765048576443e-01
1.96349540849362070e-01 2.25601913279240573e+00 -1.82097799434036783e-01
1.96349540849362070e-01 2.26226259081396952e+00 -1.56478198876457475e-01
1.96349540849362070e-01 2.26755282648232681e+00 -1.30676598673757915e-01
1.96349540849362070e-01 2.27178149356513348e+00 -1.04794544471833256e-01
1.96349540849362070e-01 2.27480539376985114e+00 -7.88595363304672170e-02
1.96349540849362070e-01 2.27646474123718612e+00 -5.27907664034912433e-02
1.96349540849362070e-01 2.27662121651017246e+00 -2.64391884453878331e-02
2.12712002586808890e-01 2.25667228476661430e+00 3.41596388027310099e-04
2.12712002586808890e-01 2.25371597388649736e+00 2.71754274729848304e-02
2.12712002586808890e-01 2.24923297690924562e+00 5.42674797773245940e-02
2.12712002586808890e-01 2.24334197909063748e+00 8.13383368275017726e-02
2.12712002586808890e-01 2.23617653683899542e+00 1.08109170737994462e-01
2.12712002586808890e-01 2.22784645301740225e+00 1.34405747550068094e-01
2.12712002586808890e-01 2.21842208062483692e+00 1.60193221476455788e-01
2.12712002586808890e-01 2.20794352047204567e+00 1.85529965513921841e-01
2.12712002586808890e-01 2.19644290259640051e+00 2.10480806555124356e-01
2.12712002586808890e-01 2.18396354873100851e+00 2.35051038803690437e-01
2.12712002586808890e-01 2.17056597309993693e+00 2.59180577815322666e-01
2.12712002586808890e-01 2.15632154551767696e+00 2.82791475376161450e-01
2.12712002586808890e-01 2.14130222044206642e+00 3.05846095519358596e-01
2.12712002586808890e-01 2.12557466217777558e+00 3.28371745941436866e-01
2.12712002586808890e-01 2.10920111700856472e+00 3.50437842734019789e-01
2.12712002586808890e-01 2.09224314382578580e+00 3.72108370356467433e-01
2.12712002586808890e-01 2.07476261937903939e+00 3.93407837475262256e-01
2.12712002586808890e-01 2.05681778586226605e+00 4.14323891230848840e-01
2.12712002586808890e-01 2.03845697353340727e+00 4.34838768654184249e-01
2.12712002586808890e-01 2.01971477256892529e+00 4.54960147158948780e-01
2.12712002586808890e-01 2.00061336885398156e+00 4.74725582963883785e-01
2.12712002586808890e-01 1.98116763795814954e+00 4.94178536192146356e-01
2.12712002586808890e-01 1.96139001844741157e+00 5.13337487942059689e-01
2.12712002586808890e-01 1.94129211525876033e+00 5.32184113079087640e-01
2.12712002586808890e-01 1.92088325909581425e+00 5.50679574103815739e-01
2.12712002586808890e-01 1.90016885496741428e+00 5.68794683583069061e-01
2.12712002586808890e-01 1.87915112687053298e+00 5.86529182697011930e-01
2.12712002586808890e-01 1.85783226849307792e+00 6.03905550239329680e-01
2.12712002586808890e-01 1.83621754446718488e+00 6.20944290136207777e-01
2.12712002586808890e-01 1.81431578903405089e+00 6.37642434154890414e-01
2.12712002586808890e-01 1.79213703468753138e+00 6.53973226171861821e-01
2.12712002586808890e-01 1.76968954268357459e+00 6.69906498992249744e-01
2.12712002586808890e-01 1.74697898621328340e+00 6.85431925650717533e-01
2.12712002586808890e-01 1.72401053078107469e+00 7.00565475362951995e-01
2.12712002586808890e-01 1.70079188670745873e+00 7.15334118643724315e-01
2.12712002586808890e-01 1.67733449278625146e+00 7.29752367647897859e-01
2.12712002586808890e-01 1.65365166008782283e+00 7.43810918961094636e-01
2.12712002586808890e-01 1.62975524249598380e+00 7.57486977692327090e-01
2.12712002586808890e-01 1.60565368491194893e+00 7.70766936159911098e-01
2.12712002586808890e-01 1.58135289359544995e+00 7.83661000203031421e-01
2.12712002586808890e-01 1.55685850908926970e+00 7.96195565199942501e-01
2.12712002586808890e-01 1.53217652200524257e+00 8.08387588294477433e-01
2.12712002586808890e-01 1.50731048150009261e+00 8.20220495315636455e-01
2.12712002586808890e-01 1.48225689523788340e+00 8.31640409872384301e-01
2.12712002586808890e-01 1.45700286879915919e+00 8.42575119237561121e-01
2.12712002586808890e-01 1.43152911878645117e+00 8.52959698469343719e-01
2.12712002586808890e-01 1.40581752746913269e+00 8.62747509047084082e-01
2.12712002586808890e-01 1.37985849618188272e+00 8.71897786886005721e-01
2.12712002586808890e-01 1.35365295342872316e+00 8.80350800170621728e-01
2.12712002586808890e-01 1.32720779850556236e+00 8.88011861619909082e-01
2.12712002586808890e-01 1.30052902899561396e+00 8.94757351801280021e-01
2.12712002586808890e-01 1.27361946205432353e+00 9.00456001605978384e-01
2.12712002586808890e-01 1.24648540762533000e+00 9.04984146903882847e-01
2.12712002586808890e-01 1.21915052558844428e+00 9.08217915870383585e-01
2.12712002586808890e-01 1.19166994411225891e+00 9.10006249984179116e-01
2.12712002586808890e-01 1.16413740970996593e+00 9.10149430101562240e-01
2.12712002586808890e-01 1.13668287457528949e+00 9.08409971135784811e-01
2.12712002586808890e-01 1.10946378063516704e+00 9.04561811019930828e-01
2.12712002586808890e-01 1.08265596425706145e+00 8.98453931959925622e-01
2.12712002586808890e-01 1.05644816150956200e+00 8.90048917071829648e-01
2.12712002586808890e-01 1.03104014536256772e+00 8.79409369372692984e-01
2.12712002586808890e-01 1.00664261590839499e+00 8.66638784205717494e-01
2.12712002586808890e-01 9.83478594541461359e-01 8.51814893029156361e-01
2.12712002586808890e-01 9.61788494322852849e-01 8.34959711856214870e-01
2.12712002586808890e-01 9.41839714681051432e-01 8.16066368372166728e-01
2.12712002586808890e-01 9.23935050504794186e-01 7.95165023739047405e-01
2.12712002586808890e-01 9.08406848742586481e-01 7.72385230933943401e-01
2.12712002586808890e-01 8.95583691857916642e-01 7.47976468889751778e-01
2.12712002586808890e-01 8.85728363085880432e-01 7.22277452405027054e-01
2.12712002586808890e-01 8.78965936891481836e-01 6.95656396638991370e-01
2.12712002586808890e-01 8.75236444015324633e-01 6.68457067479235834e-01
2.12712002586808890e-01 8.74304303345039724e-01 6.40973443955497824e-01
2.12712002586808890e-01 8.75832823530554472e-01 6.13451986914399838e-01
2.12712002586808890e-01 8.79497531731332161e-01 5.86104454237504791e-01
2.12712002586808890e-01 8.85087476847925325e-01 5.59116242732162871e-01
2.12712002586808890e-01 8.92546066195787802e-01 5.32649174764037059e-01
2.12712002586808890e-01 9.01933620066998842e-01 5.06847787586649390e-01
2.12712002586808890e-01 9.13335526801946740e-01 4.81854033332246967e-01
2.12712002586808890e-01 9.26767430676657900e-01 4.57821137129684697e-01
2.12712002586808890e-01 9.42125551579063525e-01 4.34908360645696435e-01
2.12712002586808890e-01 9.59199203872585282e-01 4.13246580634716643e-01
2.12712002586808890e-01 9.77724901593373996e-01 3.92886732234680347e-01
2.12712002586808890e-01 9.97441554248027273e-01 3.73761856574488960e-01
2.12712002586808890e-01 1.01811523950932825e+00 3.55691108345443985e-01
2.12712002586808890e-01 1.03953048252207125e+00 3.38428643000629192e-01
2.12712002586808890e-01 1.06147065771932003e+00 3.21729376173712112e-01
2.12712002586808890e-01 1.08371469230170270e+00 3.05391673780659512e-01
2.12712002586808890e-01 1.10605944880678275e+00 2.89255540219776064e-01
2.12712002586808890e-01 1.12835290722149972e+00 2.73171156139512594e-01
2.12712002586808890e-01 1.15051258002006151e+00 2.56977888585997571e-01
2.12712002586808890e-01 1.17251467527396414e+00 2.40525542255865199e-01
2.12712002586808890e-01 1.19436235127081369e+00 2.23730744980465579e-01
2.12712002586808890e-01 1.21605602233145071e+00 2.06621241202892575e-01
2.12712002586808890e-01 1.23758179617477770e+00 1.89314062088034085e-01
2.12712002586808890e-01 1.25891089648492716e+00 1.71912394263028623e-01
2.12712002586808890e-01 1.27998398111736167e+00 1.54367817798701512e-01
2.12712002586808890e-01 1.30065949335524289e+00 1.36395138190496340e-01
2.12712002586808890e-01 1.32063639684433110e+00 1.17511884114873233e-01
2.12712002586808890e-01 1.33939812069424757e+00 9.72061404754684805e-02
2.12712002586808890e-01 1.35623629700823178e+00 7.51558251527828930e-02
2.12712002586808890e-01 1.37038308829680733e+00 5.13830923175441837e-02
2.12712002586808890e-01 1.38122107135268202e+00 2.62579892803871118e-02
2.12712002586808890e-01 1.38848523355750220e+00 3.49045635851575199e-04
2.12712002586808890e-01 1.39235968587081294e+00 -2.57968257814446475e-02
2.12712002586808890e-01 1.39341520952251074e+00 -5.18293349137013554e-02
2.12712002586808890e-01 1.39241095140719096e+00 -7.76449650992684648e-02
2.12712002586808890e-01 1.39005031273926161e+00 -1.03311021322632396e-01
2.12712002586808890e-01 1.38679865233026822e+00 -1.28931478407270095e-01
2.12712002586808890e-01 1.38283025729445974e+00 -1.54541278585152958e-01
2.12712002586808890e-01 1.37810043386564929e+00 -1.80079780641149240e-01
2.12712002586808890e-01 1.37247883492839629e+00 -2.05434752391383368e-01
2.12712002586808890e-01 1.36586449468593152e+00 -2.30507399110926853e-01
2.12712002586808890e-01 1.35823353963363913e+00 -2.55249178124105025e-01
2.12712002586808890e-01 1.34962105679113042e+00 -2.79653654482006686e-01
2.12712002586808890e-01 1.34007496489895028e+00 -3.03722129532806362e-01
2.12712002586808890e-01 1.32962295006093911e+00 -3.27434788012737898e-01
2.12712002586808890e-01 1.31826989345564050e+00 -3.50745841270602821e-01
2.12712002586808890e-01 1.30601580891651348e+00 -3.73598298195024658e-01
2.12712002586808890e-01 1.29287383820904433e+00 -3.95942104053208677e-01
2.12712002586808890e-01 1.27887788607221564e+00 -4.17745545621558245e-01
2.12712002586808890e-01 1.26408640416260365e+00 -4.39003807389072132e-01
2.12712002586808890e-01 1.24859515655589659e+00 -4.59754181430541919e-01
2.12712002586808890e-01 1.23256129804712367e+00 -4.80098148628056165e-01
2.12712002586808890e-01 1.21622370817825387e+00 -5.00215538274026761e-01
2.12712002586808890e-01 1.19989748074534996e+00 -5.20351517109203798e-01
2.12712002586808890e-01 1.18393322927737876e+00 -5.40771176167475609e-01
2.12712002586808890e-01 1.16865720819485674e+00 -5.61700021452372189e-01
2.12712002586808890e-01 1.15432689450267900e+00 -5.83282299059336595e-01
2.12712002586808890e-01 1.14113215202891882e+00 -6.05579308901105784e-01
2.12712002586808890e-01 1.12924431458911689e+00 -6.28601762721516466e-01
2.12712002586808890e-01 1.11888232674259247e+00 -6.52345015179222165e-01
2.12712002586808890e-01 1.11035009137063434e+00 -6.76794445091554175e-01
2.12712002586808890e-01 1.10401458555163123e+00 -7.01893280629751315e-01
2.12712002586808890e-01 1.10023136750978967e+00 -7.27497885523988308e-01
2.12712002586808890e-01 1.09925848557111161e+00 -7.53359327089831998e-01
